Date,Datacenter,Location 2nd Level ID,Location 3rd Level Name,Location 3rdLevel ID,POD,IMS Account Type,Hardware Status,Hardware Status Group,Hardware Type,Chassis Size,Hardware Count,Occupied U
4/27/2025,DAL10,1,rack,254,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,254,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL10,1,rack,254,DAL10 - 1,Unknown,Liquidation,Other,Server,1,2,2
4/27/2025,DAL10,1,rack,254,DAL10 - 1,Unknown,Reclaim,Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,254,DAL12 - 1,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL12,1,rack,254,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,254,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,254,DAL12 - 1,Internal,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL12,1,rack,254,DAL12 - 1,Test,Active,Active,Server,2,8,16
4/27/2025,DAL12,1,rack,254,DAL12 - 1,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL12,1,rack,254,DAL12 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,254,DAL13 - 1,Customer,Active,Active,Server,1,2,2
4/27/2025,DAL13,1,rack,254,DAL13 - 1,Customer,Active,Active,Server,2,6,12
4/27/2025,DAL13,1,rack,254,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,254,DAL13 - 1,Internal,Active,Active,Server,1,10,10
4/27/2025,DAL13,1,rack,254,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,254,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,2,3,6
4/27/2025,DAL13,1,rack,254,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Storage Enclosure,2,1,2
4/27/2025,DAL13,1,rack,254,DAL13 - 1,Unknown,Liquidate_Prep,Other,Server,1,1,1
4/27/2025,DAL10,1,rack,255,DAL10 - 1,Customer,Active,Active,Server,1,3,3
4/27/2025,DAL10,1,rack,255,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,255,DAL10 - 1,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL10,1,rack,255,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,255,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,6,6
4/27/2025,DAL10,1,rack,255,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,1,rack,255,DAL10 - 1,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL10,1,rack,255,DAL10 - 1,Unknown,Reserved,Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,255,DAL12 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL12,1,rack,255,DAL12 - 1,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL12,1,rack,255,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,255,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,255,DAL12 - 1,Test,Active,Active,Server,2,2,4
4/27/2025,DAL12,1,rack,255,DAL12 - 1,Unknown,Reserved,Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,255,DAL12 - 1,Unknown,Reserved,Sellable Inventory,Server,2,2,4
4/27/2025,DAL13,1,rack,255,DAL13 - 1,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL13,1,rack,255,DAL13 - 1,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,1,rack,255,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,255,DAL13 - 1,Internal,Active,Active,Server,1,11,11
4/27/2025,DAL13,1,rack,255,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,255,DAL13 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,255,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,2,3,6
4/27/2025,DAL13,1,rack,255,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,255,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,1,rack,256,DAL10 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL10,1,rack,256,DAL10 - 1,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL10,1,rack,256,DAL10 - 1,Customer,Reclaim,Sellable Inventory,Server,1,2,2
4/27/2025,DAL10,1,rack,256,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,256,DAL10 - 1,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL10,1,rack,256,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,256,DAL10 - 1,Test,Active,Active,Server,1,1,1
4/27/2025,DAL10,1,rack,256,DAL10 - 1,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL12,1,rack,256,DAL12 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL12,1,rack,256,DAL12 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL12,1,rack,256,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,256,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,256,DAL12 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL12,1,rack,256,DAL12 - 1,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Customer,Active,Active,Server,1,3,3
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Unknown,Liquidate_Prep,Other,Server,2,1,2
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL13,1,rack,256,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,1,rack,257,DAL10 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL10,1,rack,257,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,257,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,257,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,3,3
4/27/2025,DAL10,1,rack,257,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,2,4
4/27/2025,DAL10,1,rack,257,DAL10 - 1,Unknown,Liquidation,Other,Server,2,2,4
4/27/2025,DAL10,1,rack,257,DAL10 - 1,Unknown,Quarantine,Unknown,Server,8,1,8
4/27/2025,DAL10,1,rack,257,DAL10 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,257,DAL12 - 1,Customer,Active,Active,Server,1,2,2
4/27/2025,DAL12,1,rack,257,DAL12 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL12,1,rack,257,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,257,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,257,DAL12 - 1,Test,Active,Active,Server,2,3,6
4/27/2025,DAL12,1,rack,257,DAL12 - 1,Unknown,Quarantine,Unknown,Server,1,2,2
4/27/2025,DAL13,1,rack,257,DAL13 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL13,1,rack,257,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,257,DAL13 - 1,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL13,1,rack,257,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,257,DAL13 - 1,Internal,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,257,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,257,DAL13 - 1,Unknown,Liquidate_Prep,Other,Server,1,1,1
4/27/2025,DAL13,1,rack,257,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,258,DAL10 - 1,Customer,Active,Active,Server,1,5,5
4/27/2025,DAL10,1,rack,258,DAL10 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,258,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,258,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,258,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,2,4
4/27/2025,DAL12,1,rack,258,DAL12 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL12,1,rack,258,DAL12 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL12,1,rack,258,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,258,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,258,DAL12 - 1,Test,Active,Active,Server,2,6,12
4/27/2025,DAL12,1,rack,258,DAL12 - 1,Test,Active,Active,Server,4,1,4
4/27/2025,DAL12,1,rack,258,DAL12 - 1,Unknown,Reserved,Sellable Inventory,Server,4,1,4
4/27/2025,DAL12,1,rack,258,DAL12 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,258,DAL13 - 1,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL13,1,rack,258,DAL13 - 1,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,1,rack,258,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,258,DAL13 - 1,Internal,Active,Active,Server,1,6,6
4/27/2025,DAL13,1,rack,258,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,258,DAL13 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,258,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,2,3,6
4/27/2025,DAL13,1,rack,258,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,1,rack,259,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,259,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,259,DAL13 - 1,Customer,Active,Active,Server,1,5,5
4/27/2025,DAL13,1,rack,259,DAL13 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,259,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,259,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,259,DAL13 - 1,Unknown,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,26,DAL10 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL10,1,rack,26,DAL10 - 1,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL10,1,rack,26,DAL10 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL10,1,rack,26,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,26,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,26,DAL10 - 1,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL10,1,rack,26,DAL10 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Customer,Active,Active,Server,1,9,9
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Internal,Active,Active,Server,1,11,11
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Unknown,Hardfail,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Unknown,Inventory,Sellable Inventory,Server,2,2,4
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL12,1,rack,26,DAL12 - 1,Unknown,Reserved,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Customer,Active,Active,Server,1,10,10
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Customer,Reclaim,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Internal,Active,Active,Server,1,11,11
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Unknown,Liquidate_Prep,Other,Server,2,1,2
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Unknown,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Unknown,Reserved,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,26,DAL13 - 2,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL14,1,rack,26,DAL14 - 1,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL14,1,rack,26,DAL14 - 1,Internal,Active,Active,Firewall,1,6,6
4/27/2025,DAL14,1,rack,26,DAL14 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL14,1,rack,26,DAL14 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,260,DAL10 - 1,Customer,Active,Active,Server,1,9,9
4/27/2025,DAL10,1,rack,260,DAL10 - 1,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,260,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,260,DAL10 - 1,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL10,1,rack,260,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,260,DAL10 - 1,Test,Active,Active,Server,1,1,1
4/27/2025,DAL10,1,rack,260,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL10,1,rack,260,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,260,DAL12 - 1,Customer,Active,Active,Server,1,8,8
4/27/2025,DAL12,1,rack,260,DAL12 - 1,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL12,1,rack,260,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,260,DAL12 - 1,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL12,1,rack,260,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,260,DAL12 - 1,Test,Active,Active,Server,2,2,4
4/27/2025,DAL12,1,rack,260,DAL12 - 1,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,260,DAL12 - 1,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL12,1,rack,260,DAL12 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,260,DAL13 - 1,Customer,Active,Active,Server,1,3,3
4/27/2025,DAL13,1,rack,260,DAL13 - 1,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,1,rack,260,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,260,DAL13 - 1,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL13,1,rack,260,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,260,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,2,4,8
4/27/2025,DAL13,1,rack,260,DAL13 - 1,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Customer,Active,Active,Server,1,7,7
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Unknown,Liquidation,Other,Server,2,1,2
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL10,1,rack,261,DAL10 - 1,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL12,1,rack,261,DAL12 - 1,Customer,Active,Active,Server,1,9,9
4/27/2025,DAL12,1,rack,261,DAL12 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL12,1,rack,261,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,261,DAL12 - 1,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL12,1,rack,261,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,261,DAL12 - 1,Test,Active,Active,Server,2,5,10
4/27/2025,DAL12,1,rack,261,DAL12 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,261,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,262,DAL10 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL10,1,rack,262,DAL10 - 1,Customer,Active,Active,Server,2,5,10
4/27/2025,DAL10,1,rack,262,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,262,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,262,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,262,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,262,DAL12 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL12,1,rack,262,DAL12 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL12,1,rack,262,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,262,DAL12 - 1,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL12,1,rack,262,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,262,DAL12 - 1,Test,Active,Active,Server,2,5,10
4/27/2025,DAL12,1,rack,262,DAL12 - 1,Test,Active,Active,Server,4,1,4
4/27/2025,DAL12,1,rack,262,DAL12 - 1,Unknown,Liquidation,Other,Server,4,1,4
4/27/2025,DAL13,1,rack,262,DAL13 - 1,Customer,Active,Active,Server,1,8,8
4/27/2025,DAL13,1,rack,262,DAL13 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,262,DAL13 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL13,1,rack,262,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,262,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,262,DAL13 - 1,Internal,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,262,DAL13 - 1,Unknown,Liquidation,Other,Server,2,1,2
4/27/2025,DAL13,1,rack,262,DAL13 - 1,Unknown,Reserved,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,263,DAL10 - 1,Customer,Active,Active,Server,1,5,5
4/27/2025,DAL10,1,rack,263,DAL10 - 1,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL10,1,rack,263,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,263,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,263,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,4,4
4/27/2025,DAL10,1,rack,263,DAL10 - 1,Unknown,Liquidation,Other,Server,1,3,3
4/27/2025,DAL12,1,rack,263,DAL12 - 1,Customer,Active,Active,Server,1,8,8
4/27/2025,DAL12,1,rack,263,DAL12 - 1,Customer,Active,Active,Server,2,4,8
4/27/2025,DAL12,1,rack,263,DAL12 - 1,Customer,Active,Active,Server,4,2,8
4/27/2025,DAL12,1,rack,263,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,263,DAL12 - 1,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL12,1,rack,263,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,263,DAL13 - 1,Customer,Active,Active,Server,1,5,5
4/27/2025,DAL13,1,rack,263,DAL13 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,263,DAL13 - 1,Customer,Active,Active,Server,4,2,8
4/27/2025,DAL13,1,rack,263,DAL13 - 1,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,263,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,263,DAL13 - 1,Internal,Active,Active,Server,1,5,5
4/27/2025,DAL13,1,rack,263,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,264,DAL10 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL10,1,rack,264,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,264,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,264,DAL10 - 1,Internal,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,264,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,264,DAL12 - 1,Customer,Active,Active,Server,1,8,8
4/27/2025,DAL12,1,rack,264,DAL12 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL12,1,rack,264,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,264,DAL12 - 1,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL12,1,rack,264,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,264,DAL12 - 1,Test,Active,Active,Server,2,6,12
4/27/2025,DAL12,1,rack,264,DAL12 - 1,Unknown,Hardfail,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,264,DAL12 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,264,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,264,DAL13 - 1,Internal,Active,Active,Server,1,17,17
4/27/2025,DAL13,1,rack,264,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,264,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,264,DAL13 - 1,Unknown,Reclaim,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,264,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,1,rack,265,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,265,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,265,0,Test,Active,Active,Server,2,22,44
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Customer,Active,Active,Security Module,1,2,2
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Internal,Liquidate_Prep,Other,Switch,1,1,1
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Test,Active,Active,Console,1,1,1
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Test,Active,Active,Security Module,1,8,8
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Unknown,Capacity_Limitation,Sellable Inventory,Security Module,1,1,1
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Unknown,Inventory,Sellable Inventory,Security Module,1,4,4
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Unknown,Reclaim,Sellable Inventory,Security Module,1,4,4
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Unknown,Reserved,Sellable Inventory,Mass Data Migration Service device,1,1,1
4/27/2025,DAL12,1,rack,265,DAL12 - 1,Unknown,Reserved,Sellable Inventory,Security Module,1,1,1
4/27/2025,DAL13,1,rack,265,DAL13 - 1,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL13,1,rack,265,DAL13 - 1,Customer,Active,Active,Server,2,4,8
4/27/2025,DAL13,1,rack,265,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,265,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,265,DAL13 - 1,Test,Active,Active,Server,2,2,4
